soupId,projectId,title,body
S1,P1,Turbopack fails to pack css.modules with utf8-bom encoding,"### Link to the code that reproduces this issue

https://github.com/Martinii89/nextjs-turbo-bom-bug

### To Reproduce

1. Start the application in dev mode using the --turbo option
2. The one page uses two identical css classes from two different css module files. One is encoded with utf8. The other with utf8-bom
3. Only the css module with utf8 encoding is applied correctly
![image](https://github.com/user-attachments/assets/23194bed-2b6b-4e7b-8cb0-92bcb5eae193)

Screenshot of the css styles in the devtools of chrome shows a error on one of the styles
![image](https://github.com/user-attachments/assets/be0de444-3b2d-4d20-9bfd-a92e32c5066f)



### Current vs. Expected behavior

Expected behaviour is that the css modules with utf8-bom encoding does not fail to apply. Currently the first selector will become invalid when utf8-bom is used. 

### Provide environment information

```bash
Operating System:
  Platform: win32
  Arch: x64
  Version: Windows 11 Home
  Available memory (MB): 16222
  Available CPU cores: 12
Binaries:
  Node: 20.13.1
  npm: N/A
  Yarn: N/A
  pnpm: N/A
Relevant Packages:
  next: 15.0.3-canary.4 // Latest available version is detected (15.0.3-canary.4).
  eslint-config-next: N/A
  react: 19.0.0-rc-7c8e5e7a-20241101
  react-dom: 19.0.0-rc-7c8e5e7a-20241101
  typescript: 5.3.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Turbopack

### Which stage(s) are affected? (Select all that apply)

next dev (local)

### Additional context

_No response_"
S1,P1,"next dev with --turbo flag bug with ""paths"": {""*"": [""types/*.d.ts""]} in tsconfig.json","### Link to the code that reproduces this issue

https://github.com/Yohannfra/turbo-bug-reproduction-repo

### To Reproduce

1. Clone the linked repository
2. pnpm install && pnpm run dev
3. open localhost:3000


You will see this error message

```
 ✓ Ready in 679ms
 ⨯ src/i18n/routing.ts (8:24) @ [project]/src/i18n/routing.ts [middleware] (ecmascript)
 ⨯ Error: defineRouting is not defined
    at <unknown> ([project]/src/i18n/routing.ts [middleware] (ecmascript) (./src/i18n/routing.ts:8:24)
    at <unknown> (./[turbopack]/browser/runtime/base/dev-base.ts:205:21)
    at runModuleExecutionHooks (./[turbopack]/browser/runtime/base/dev-base.ts:264:5)
    at instantiateModule (./[turbopack]/browser/runtime/base/dev-base.ts:203:5)
    at getOrInstantiateModuleFromParent (./[turbopack]/browser/runtime/base/dev-base.ts:132:10)
    at esmImport (./[turbopack]/shared/runtime-utils.ts:214:18)
    at <unknown> ([project]/src/middleware.ts [middleware] (ecmascript) (./src/middleware.ts:3:1)
    at <unknown> (./[turbopack]/browser/runtime/base/dev-base.ts:205:21)
    at runModuleExecutionHooks (./[turbopack]/browser/runtime/base/dev-base.ts:264:5)
    at instantiateModule (./[turbopack]/browser/runtime/base/dev-base.ts:203:5) {
  digest: undefined
}
   6 | export const locales: LocaleType[] = ['fr', 'en', 'es', 'it', 'nl', 'de']
   7 |
>  8 | export const routing = defineRouting({
     |                        ^
   9 |   // A list of all locales that are supported
  10 |   locales: locales,
  11 |
 ✓ Compiled /_error in 401ms
 GET / 404 in 2ms
 ○ Compiling /_not-found/page ...
 ✓ Compiled /_not-found/page in 701ms
 ⨯ src/i18n/routing.ts (8:24) @ [project]/src/i18n/routing.ts [middleware] (ecmascript)
 ⨯ Error: defineRouting is not defined
    at <unknown> ([project]/src/i18n/routing.ts [middleware] (ecmascript) (./src/i18n/routing.ts:8:24)
    at <unknown> (./[turbopack]/browser/runtime/base/dev-base.ts:205:21)
    at runModuleExecutionHooks (./[turbopack]/browser/runtime/base/dev-base.ts:264:5)
    at instantiateModule (./[turbopack]/browser/runtime/base/dev-base.ts:203:5)
    at getOrInstantiateModuleFromParent (./[turbopack]/browser/runtime/base/dev-base.ts:132:10)
    at esmImport (./[turbopack]/shared/runtime-utils.ts:214:18)
    at <unknown> ([project]/src/middleware.ts [middleware] (ecmascript) (./src/middleware.ts:3:1)
    at <unknown> (./[turbopack]/browser/runtime/base/dev-base.ts:205:21)
    at runModuleExecutionHooks (./[turbopack]/browser/runtime/base/dev-base.ts:264:5)
    at instantiateModule (./[turbopack]/browser/runtime/base/dev-base.ts:203:5) {
  digest: undefined
}
   6 | export const locales: LocaleType[] = ['fr', 'en', 'es', 'it', 'nl', 'de']
   7 |
>  8 | export const routing = defineRouting({
     |                        ^
   9 |   // A list of all locales that are supported
  10 |   locales: locales,
  11 |
 GET /en 404 in 2ms
```

### Current vs. Expected behavior

This error doesn't exists without **--turbo** and the project run as expected.

Also after a *long* debugging session to find where this came from I found that this line in my tsconfig.json was causing it:

```json
    ""paths"": {""*"": [""types/*.d.ts""]}
```

### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: arm64
  Version: Darwin Kernel Version 23.6.0: Mon Jul 29 21:13:04 PDT 2024; root:xnu-10063.141.2~1/RELEASE_ARM64_T6020
  Available memory (MB): 16384
  Available CPU cores: 10
Binaries:
  Node: 20.18.0
  npm: 10.8.2
  Yarn: N/A
  pnpm: 9.12.1
Relevant Packages:
  next: 15.0.2 // Latest available version is detected (15.0.2).
  eslint-config-next: N/A
  react: 19.0.0-rc.0
  react-dom: 19.0.0-rc.0
  typescript: 5.6.3
Next.js Config:
  output: N/A


-----

I also have the exact same bug on a my laptop running Ubuntu 22 and my intel Mac so I don't think the platform matters
```


### Which area(s) are affected? (Select all that apply)

Turbopack

### Which stage(s) are affected? (Select all that apply)

next dev (local)

### Additional context

_No response_"
S1,P1,Circular Structure Error When passing complex objects with circular reference to another server component or function in Next 15,"### Link to the code that reproduces this issue

https://github.com/webplantmedia/html-react-parser/tree/master/examples/nextjs

### To Reproduce

I can't seem to pass complex objects to other server components or functions without getting a circular structure error. Specifically, I'm using html-react-parser and manipulating certain elements to render custom jsx. It worked fine and without error in nextjs 14.

layout.tsx
```js
export const metadata = {
  title: 'Next.js',
  description: 'Generated by Next.js',
}

export default function RootLayout({
  children,
}: {
  children: React.ReactNode
}) {
  return (
    <html lang=""en"">
      <body>{children}</body>
    </html>
  )
}
```

page.tsx
```js
import parse, { Element } from 'html-react-parser';

type Props = {
  params: { slug: string };
};

export default async function Page({ params }: Props) {
  return (
    <main>
      <h1 className=""title"">
        {parse(
          `
            Welcome to <a href=""https://nextjs.org"">Next.js</a>
            and HTMLReactParser!
          `,
          {
            replace(domNode) {
              function test(node: any) {
                console.log(node);
              }
              test(domNode);

              if (domNode instanceof Element && domNode.name === 'a') {
                return (
                  <a href=""https://nextjs.org"" rel=""noopener noreferrer"">
                    Next.js
                  </a>
                );
              }
            },
          }
        )}
      </h1>
    </main>
  );
}
```

Error:
```
Error: Converting circular structure to JSON
    --> starting at object with constructor 'Text'
    |     property 'next' -> object with constructor 'Element'
    --- property 'prev' closes the circle
    at test (rsc://React/Server/webpack-internal:///(rsc)/./app/page.tsx?0:20:33)
    at Object.replace (rsc://React/Server/webpack-internal:///(rsc)/./app/page.tsx?1:22:21)
    at Page (rsc://React/Server/webpack-internal:///(rsc)/./app/page.tsx?2:14:84)
    at resolveErrorDev (webpack-internal:///(app-pages-browser)/./node_modules/next/dist/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.browser.development.js:1792:63)
    at processFullStringRow (webpack-internal:///(app-pages-browser)/./node_modules/next/dist/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.browser.development.js:2071:17)
    at processFullBinaryRow (webpack-internal:///(app-pages-browser)/./node_modules/next/dist/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.browser.development.js:2059:7)
    at progress (webpack-internal:///(app-pages-browser)/./node_modules/next/dist/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.browser.development.js:2262:17)
```

<img width=""779"" alt=""image"" src=""https://github.com/user-attachments/assets/6b8e8c1e-c1a0-4667-91d9-8197201ecbef"">


package.json
```json
{
  ""scripts"": {
    ""dev"": ""next dev"",
    ""build"": ""next build"",
    ""start"": ""next start""
  },
  ""dependencies"": {
    ""html-react-parser"": ""^5.1.18"",
    ""next"": ""^15.0.2"",
    ""react"": ""^18.3.1"",
    ""react-dom"": ""^18.3.1""
  },
  ""devDependencies"": {
    ""@types/node"": ""22.8.6"",
    ""@types/react"": ""18.3.12"",
    ""typescript"": ""5.6.3""
  }
}
```

I just pushed a commit with the code. Thanks so much for looking into it! I have based a very big next js project in using this react parser. I'm hoping there is an easy fix to this without having to refactor lots of code.

https://github.com/webplantmedia/html-react-parser/tree/master/examples/nextjs

### Current vs. Expected behavior

The bug is not being able to pass a complex object to different server functions or server components. It was not an issue in Next 14.

### Provide environment information

```bash
chrisb@Chriss-MacBook-Pro nextjs % npm run info

> info
> next info

warning package.json: No license field

Operating System:
  Platform: darwin
  Arch: arm64
  Version: Darwin Kernel Version 23.6.0: Mon Jul 29 21:14:30 PDT 2024; root:xnu-10063.141.2~1/RELEASE_ARM64_T6000
  Available memory (MB): 16384
  Available CPU cores: 10
Binaries:
  Node: 20.15.1
  npm: 10.7.0
  Yarn: 1.22.22
  pnpm: N/A
Relevant Packages:
  next: 15.0.2 // Latest available version is detected (15.0.2).
  eslint-config-next: N/A
  react: 18.3.1
  react-dom: 18.3.1
  typescript: 5.6.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Not sure

### Which stage(s) are affected? (Select all that apply)

next dev (local)

### Additional context

I tested with next 15.0.2"
S1,P1,Build failing to complete only in CI,"### Link to the code that reproduces this issue

https://github.com/codecov/codecov-javascript-bundler-plugins/tree/main/integration-tests/test-apps/nextjs

### To Reproduce

We have been unable to reproduce the issue locally, both while attempting to build the app standalone, as well as attempting to run the integration tests locally as well. However, it has been failing consistently in our CI pipeline, while attempting to debug this issue: [Pull Request](https://github.com/codecov/codecov-javascript-bundler-plugins/pull/185).

### Current vs. Expected behavior

Our test application was building fine and passing our integration tests on Next 14:

```
  > nextjs@0.1.0 build /home/runner/work/codecov-javascript-bundler-plugins/codecov-javascript-bundler-plugins/integration-tests/test-apps/nextjs
  > next build
  
  ⚠ No build cache found. Please configure build caching for faster rebuilds. Read more: https://nextjs.org/docs/messages/no-cache
  Attention: Next.js now collects completely anonymous telemetry regarding usage.
  This information is used to shape Next.js' roadmap and prioritize features.
  You can learn more, including how to opt-out if you'd not like to participate in this anonymous program, by visiting the following URL:
  https://nextjs.org/telemetry
  
    ▲ Next.js 14.2.5
  
     Creating an optimized production build ...
  [codecov] Detecting CI provider
  [codecov] Detected CI provider: GitHub Actions
  [codecov] Using commit: 7e994169ed0ed50d070bb2f920342d0968eb04a6
  [codecov] Using compareSha: null
  [codecov] Attempting to fetch `get-pre-signed-url`, attempt: 1
  [codecov] Successfully pre-signed URL fetched
  [codecov] Attempting to fetch `upload-stats`, attempt: 1
  [codecov] Successfully uploaded stats for bundle: test-nextjs-v14-server-cjs
  [codecov] Detecting CI provider
  [codecov] Detected CI provider: GitHub Actions
  [codecov] Using commit: 7e994169ed0ed50d070bb2f920342d0968eb04a6
  [codecov] Using compareSha: null
  [codecov] Attempting to fetch `get-pre-signed-url`, attempt: 1
  [codecov] Successfully pre-signed URL fetched
  [codecov] Attempting to fetch `upload-stats`, attempt: 1
  [codecov] Successfully uploaded stats for bundle: test-nextjs-v14-edge-server-array-push
  [codecov] Detecting CI provider
  [codecov] Detected CI provider: GitHub Actions
  [codecov] Using commit: 7e994169ed0ed50d070bb2f920342d0968eb04a6
  [codecov] Using compareSha: null
  [codecov] Attempting to fetch `get-pre-signed-url`, attempt: 1
  [codecov] Successfully pre-signed URL fetched
  [codecov] Attempting to fetch `upload-stats`, attempt: 1
  [codecov] Successfully uploaded stats for bundle: test-nextjs-v14-client-array-push
   ✓ Compiled successfully
     Linting and checking validity of types ...
  
   ⚠ The Next.js plugin was not detected in your ESLint configuration. See https://nextjs.org/docs/basic-features/eslint#migrating-existing-config
     Collecting page data ...
     Generating static pages (0/5) ...
     Generating static pages (1/5) 
     Generating static pages (2/5) 
     Generating static pages (3/5) 
   ✓ Generating static pages (5/5)
     Finalizing page optimization ...
     Collecting build traces ...
  
  Route (app)                              Size     First Load JS
  ┌ ○ /                                    5.44 kB        92.5 kB
  └ ○ /_not-found                          872 B          87.9 kB
  + First Load JS shared by all            87 kB
    ├ chunks/538-5b4d10cffa6c1cf9.js       31.5 kB
    ├ chunks/7820dfc2-ee432587636317c8.js  53.6 kB
    └ other shared chunks (total)          1.86 kB
  
  
  ○  (Static)  prerendered as static content
  
  (pass) Generating nextjs stats > 14 > matches the snapshot [22997.23ms]
```

However, after updating to Next 15, and also updating other dependencies (React, etc.) our builds are no longer successful, in turn our tests are timing out:

```
> nextjs@0.1.0 build /home/runner/work/codecov-javascript-bundler-plugins/codecov-javascript-bundler-plugins/integration-tests/test-apps/nextjs
  > next build
  
  ⚠ No build cache found. Please configure build caching for faster rebuilds. Read more: https://nextjs.org/docs/messages/no-cache
  Attention: Next.js now collects completely anonymous telemetry regarding usage.
  This information is used to shape Next.js' roadmap and prioritize features.
  You can learn more, including how to opt-out if you'd not like to participate in this anonymous program, by visiting the following URL:
  https://nextjs.org/telemetry
  
     ▲ Next.js 15.0.2
  
     Creating an optimized production build ...
  [codecov] Detecting CI provider
  [codecov] Detected CI provider: GitHub Actions
  [codecov] Using commit: 8e34196ab03754139953f22bff547edf44d7621a
  [codecov] Using compareSha: 7e994169ed0ed50d070bb2f9203[42](https://github.com/codecov/codecov-javascript-bundler-plugins/actions/runs/11615654479/job/32346786999#step:10:43)d0968eb04a6
  [codecov] Attempting to fetch `get-pre-signed-url`, attempt: 1
  [codecov] Successfully pre-signed URL fetched
  [codecov] Attempting to fetch `upload-stats`, attempt: 1
  [codecov] Successfully uploaded stats for bundle: test-nextjs-v15-server-cjs
  [codecov] Detecting CI provider
  [codecov] Detected CI provider: GitHub Actions
  [codecov] Using commit: 8e34196ab03754139953f22bff547edf[44](https://github.com/codecov/codecov-javascript-bundler-plugins/actions/runs/11615654479/job/32346786999#step:10:45)d7621a
  [codecov] Using compareSha: 7e994169ed0ed50d070bb2f920342d0968eb04a6
  [codecov] Attempting to fetch `get-pre-signed-url`, attempt: 1
  [codecov] Successfully pre-signed URL fetched
  [codecov] Attempting to fetch `upload-stats`, attempt: 1
  [codecov] Successfully uploaded stats for bundle: test-nextjs-v15-edge-server-array-push
  [codecov] Detecting CI provider
  [codecov] Detected CI provider: GitHub Actions
  [codecov] Using commit: 8e34196ab03754139953f22bff5[47](https://github.com/codecov/codecov-javascript-bundler-plugins/actions/runs/11615654479/job/32346786999#step:10:48)edf44d7621a
  [codecov] Using compareSha: 7e994169ed0ed50d070bb2f920342d0968eb04a6
  [codecov] Attempting to fetch `get-pre-signed-url`, attempt: 1
  [codecov] Successfully pre-signed URL fetched
  [codecov] Attempting to fetch `upload-stats`, attempt: 1
  [codecov] Successfully uploaded stats for bundle: test-nextjs-v15-client-array-push
   ✓ Compiled successfully
     Linting and checking validity of types ...
     Collecting page data ...
     Generating static pages (0/5) ...
     Generating static pages (1/5) 
     Generating static pages (2/5) 
     Generating static pages (3/5) 
   ✓ Generating static pages (5/5)
     Finalizing page optimization ...
     Collecting build traces ...
  
  Error: 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
        at 
  error: Test ""matches the snapshot"" timed out after 2[50](https://github.com/codecov/codecov-javascript-bundler-plugins/actions/runs/11615654479/job/32346786999#step:10:51)00ms
```

And occasionally we saw this error appear, however due to the nature of GHA (I believe), we're not able to get the full picture:

![Screenshot 2024-10-28 at 14 13 57](https://github.com/user-attachments/assets/4b13d074-c7b4-4ca0-a97c-6098d4c0c138)


### Provide environment information

```bash
Operating System:
  Platform: linux
  Arch: x64
  Version: #26~22.04.1-Ubuntu SMP Thu Jul 11 22:33:04 UTC 2024
  Available memory (MB): 15982
  Available CPU cores: 4
Binaries:
  Node: 18.20.4
  npm: 10.7.0
  Yarn: 1.22.22
  pnpm: 9.12.3
Relevant Packages:
  next: 15.0.2 // Latest available version is detected (15.0.2).
  eslint-config-next: 14.2.3
  react: 19.0.0-rc-02c0e824-20241028
  react-dom: 19.0.0-rc-02c0e824-20241028
  typescript: 5.3.3
```


### Which area(s) are affected? (Select all that apply)

Not sure

### Which stage(s) are affected? (Select all that apply)

next build (local)

### Additional context

Just to add as well, this build is also failing on Node 20.x."
S1,P1,Static indicator shouldn't be shown when searchParams is being used,"### Link to the code that reproduces this issue

https://codesandbox.io/p/devbox/awesome-shockley-46z7c5

### To Reproduce

1. Start the dev server
2. Create a new page and use `searchParams`
```tsx
export default async function Page({
  searchParams,
}: {
  searchParams: Promise<{a: string}>;
}) {
  const sp = await searchParams;

  return (
    <div>
      <p>sp: {sp.a}</p>
    </div>
  );
}
```
3. Visit the page on the browser and the static indicator should not be shown here since `searchParams` is considered a Dynamic API

Build time:
In the build time process, though, the page is correctly rendered as a dynamic page (the `/sp` route):
<img width=""487"" alt=""image"" src=""https://github.com/user-attachments/assets/7d6a956f-e018-43e8-a5f0-a4626a617fe0"">


### Current vs. Expected behavior

The static indicator should not be shown here since `searchParams` is considered a Dynamic API.

### Provide environment information

```bash
Operating System:
  Platform: linux
  Arch: x64
  Version: #1 SMP PREEMPT_DYNAMIC Sun Aug  6 20:05:33 UTC 2023
  Available memory (MB): 4102
  Available CPU cores: 2
Binaries:
  Node: 20.9.0
  npm: 9.8.1
  Yarn: 1.22.19
  pnpm: 8.10.2
Relevant Packages:
  next: 15.0.3-canary.2 // Latest available version is detected (15.0.3-canary.2).
  eslint-config-next: N/A
  react: 19.0.0-rc-603e6108-20241029
  react-dom: 19.0.0-rc-603e6108-20241029
  typescript: 5.3.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Developer Experience

### Which stage(s) are affected? (Select all that apply)

next dev (local)

### Additional context

_No response_"
S1,P1,Page with ISR (generateStaticParams() and dynamicParams=true) is taking too long for not generated content,"### Link to the code that reproduces this issue

https://github.com/vojtechmares/next-isr-bug

### To Reproduce

1. Deploy Next.js in Docker to Kubernetes
2. Use ISR route with generateStaticParams() to pregenerate paths
3. Use `dynamicParams=true`
4. Try navigating to a page that has not been pregenerated (504 on Ingress-NGINX)

- Next cache (`.next/cache`) is Kubernetes ""emptyDir"" ephemeral volume (not persistent between deployments or different instances)

My `Dockerfile`:

```dockerfile
# syntax=docker/dockerfile:1
FROM node:22-alpine AS base

FROM base AS deps
# Check https://github.com/nodejs/docker-node/tree/b4117f9333da4138b03a546ec926ef50a31506c3#nodealpine to understand why libc6-compat might be needed.
RUN apk add --no-cache libc6-compat

WORKDIR /app

RUN corepack enable pnpm

COPY package.json pnpm-lock.yaml* ./
RUN pnpm install


FROM base AS builder

WORKDIR /app

RUN corepack enable pnpm

COPY --from=deps /app/node_modules ./node_modules
COPY . .

ARG CMS_API_URL=""https://cms.mareshq.com/api""
ARG CMS_API_TOKEN

# COPY .env.production.sample .env.production
RUN pnpm run build

FROM base AS runtime

WORKDIR /app

ENV NODE_ENV=production

RUN addgroup -g 1001 -S nodejs
RUN adduser -S nextjs -u 1001

COPY --from=builder /app/public ./public

# Automatically leverage output traces to reduce image size
# https://nextjs.org/docs/advanced-features/output-file-tracing
COPY --from=builder --chown=nextjs:nodejs /app/.next/standalone ./
COPY --from=builder --chown=nextjs:nodejs /app/.next/static ./.next/static
COPY --from=builder --chown=nextjs:nodejs /app/images ./images
COPY --from=builder --chown=nextjs:nodejs /app/content ./content

USER nextjs

EXPOSE 3000

ENV PORT=3000
ENV HOSTNAME=0.0.0.0

CMD [""node"", ""./server.js""]
```

### Current vs. Expected behavior

I expect the page to generate and save itself into cache for later use, instead the page is taking too long to load forcing ingress-nginx to return 504 - Gateway timeout

This is an issue only on Kubernetes, local development works as expected.

### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: arm64
  Version: Darwin Kernel Version 24.1.0: Thu Oct 10 21:03:15 PDT 2024; root:xnu-11215.41.3~2/RELEASE_ARM64_T6000
  Available memory (MB): 32768
  Available CPU cores: 10
Binaries:
  Node: 22.8.0
  npm: 10.8.2
  Yarn: N/A
  pnpm: 9.12.2
Relevant Packages:
  next: 15.0.2 // Latest available version is detected (15.0.2).
  eslint-config-next: N/A
  react: 18.3.1
  react-dom: 18.3.1
  typescript: 4.9.5
Next.js Config:
  output: standalone
```


### Which area(s) are affected? (Select all that apply)

Runtime

### Which stage(s) are affected? (Select all that apply)

Other (Deployed)

### Additional context

_No response_"
S1,P1,"Multiple Google fonts not accessible globally, when imported in the root layout page, in the same format as the init. Geist fonts.","### Link to the code that reproduces this issue

https://github.com/winterdelta/font-investigate

### To Reproduce

Init. a new `repo`, e.g. via `bun create next-app`. Import `next/google/fonts`. Add the `fonts` in the root layout component:


```
import { IBM_Plex_Mono, IBM_Plex_Sans } from ""next/font/google"";

<body className={`${ibm_mono.className} ${ibm_sans.className}`}>
    {children}
</body>
```


Here, if the order of the fonts is:

- mono and sans (in sequence) > mono font will be default, throughout the app.
- sans and mono (in sequence) > sans font will be default, throughout the app.

even if the CSS variable, e.g. `font-family: var(--font-ibm-plex-mono);` declares otherwise.

The second font will not be available, e.g. when declared via CSS variables, possibly, other inconsistent behaviour too.

### Current vs. Expected behavior

On init., 2 Geist fonts are installed via `create next-app` and are declared as a template-literal in the root layout. If the user replaces these local Geist fonts for Google fonts **in the same format**, only the first font will be accessible. Additional / multiple fonts will not be accessible from nested components.

---

Behaviour for Google fonts should match the behaviour of the Geist local fonts. Adding multiple fonts as template literals into the root body tag should allow access through nested components.

### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: arm64
  Version: Darwin Kernel Version 24.1.0: Fri Aug 16 19:20:34 PDT 2024; root:xnu-11215.40.42~4/RELEASE_ARM64_T8112
  Available memory (MB): 8192
  Available CPU cores: 8
Binaries:
  Node: 22.2.0
  npm: 10.7.0
  Yarn: 1.22.21
  pnpm: 9.0.6
Relevant Packages:
  next: 15.0.3-canary.1 // Latest available version is detected (15.0.3-canary.1).
  eslint-config-next: 15.0.1
  react: 18.3.1
  react-dom: 18.3.1
  typescript: 5.6.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Font (next/font)

### Which stage(s) are affected? (Select all that apply)

next dev (local), next build (local), next start (local), Vercel (Deployed), Other (Deployed)

### Additional context

_No response_"
S1,P1,updating head meta data based on the fetched data in app router,"### Link to the code that reproduces this issue

https://github.com/mehrizi/nextjs-dynamic-title

### To Reproduce

Hello and hardworking,
I have simple pages in _App Router_ like `app/page/[id]/page.tsx` in which the `id` is being used in the page component body to fetch some data:
```ts
export default async function Page({ params }) {
    const data = await getData(params.id)

```
After this fetch I need to set page title based on the fetched data but `<Head>` component is not working in app router (As per documentation and experience).
The alternative seems to export async function `generateMetadata()` and call the fetch again to get the data!
This means for any such a page (that has dynamicly loaded title) I have to call the server function twice and this leads to double fetch calls.
I searched a lot for any alternative solution but couldn't find any!

### Current vs. Expected behavior

If the `<Head>` component could also work in app router this issue could have been solved!

### Provide environment information

```bash
Operating System:
  Platform: linux
  Arch: x64
  Version: #47~22.04.1-Ubuntu SMP PREEMPT_DYNAMIC Wed Oct  2 16:16:55 UTC 2
  Available memory (MB): 15869
  Available CPU cores: 6
Binaries:
  Node: 20.12.2
  npm: 10.5.0
  Yarn: N/A
  pnpm: N/A
Relevant Packages:
  next: 15.0.0-rc.1 // Latest available version is detected (15.0.0-rc.1).
  eslint-config-next: N/A
  react: 18.3.1
  react-dom: 18.3.1
  typescript: 5.6.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Developer Experience, Metadata, Performance

### Which stage(s) are affected? (Select all that apply)

next dev (local), next build (local), next start (local)

### Additional context

_No response_"
S1,P1,OPTIONS request stuck when using edge runtime,"### Link to the code that reproduces this issue

https://github.com/yuluyi/edge-runtime-stuck-on-options

### To Reproduce

```
pnpm run dev
curl 'http://localhost:3000' -X 'OPTIONS'
```

### Current vs. Expected behavior

It should work.


### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: arm64
  Version: Darwin Kernel Version 24.0.0: Tue Sep 24 23:37:13 PDT 2024; root:xnu-11215.1.12~1/RELEASE_ARM64_T8112
  Available memory (MB): 16384
  Available CPU cores: 8
Binaries:
  Node: 20.2.0
  npm: 9.6.6
  Yarn: N/A
  pnpm: 9.5.0
Relevant Packages:
  next: 15.0.2-canary.9 // There is a newer canary version (15.0.3-canary.1) available, please upgrade!
  eslint-config-next: 15.0.1
  react: 19.0.0-rc-69d4b800-20241021
  react-dom: 19.0.0-rc-69d4b800-20241021
  typescript: 5.6.3
Next.js Config:
  output: N/A
 ⚠ There is a newer canary version (15.0.3-canary.1) available, please upgrade!
   Please try the latest canary version (`npm install next@canary`) to confirm the issue still exists before creating a new issue.
   Read more - https://nextjs.org/docs/messages/opening-an-issue
```


### Which area(s) are affected? (Select all that apply)

Developer Experience, Navigation, Pages Router, Parallel & Intercepting Routes, Partial Prerendering (PPR), Performance, Runtime

### Which stage(s) are affected? (Select all that apply)

next dev (local), Vercel (Deployed), Other (Deployed)

### Additional context

OPTIONS request stuck when using edge runtime. I occasionally found some timeout logs of my project deployed on Vercel. All caused by an OPTIONS request to my root page. After some experiment, I found even I run: next dev, I can still reproduce the issue, as long as I add
```
export const runtime = 'edge'
```
to my page.tsx.

If I use node runtime, everything is fine."
S1,P1,router.asPath is wrong on vercel,"### Link to the code that reproduces this issue

https://github.com/mrbirddev/fontsensei/commit/5a04164bc78771cad30fee3408ad38f93fd43e2b

### To Reproduce

1. deploy this commit on vercel
https://github.com/mrbirddev/fontsensei/commit/5a04164bc78771cad30fee3408ad38f93fd43e2b

--> vercel URL
https://fontsensei-4tsd0b9mj-mr-birds-projects.vercel.app

2. Visit the path `/ja/tags/groovy`

3. Check the rendering results of these lines 
https://github.com/mrbirddev/fontsensei/blob/5a04164bc78771cad30fee3408ad38f93fd43e2b/src/browser/i18n/ChooseLocaleModal.tsx#L26-L29


### Current vs. Expected behavior

#### Expected
It works fine locally after `yarn build` & `yarn start`. SSR on localhost
```
<a class=""link link-ghost"" href=""/tag/groovy"">English</a>
<a class=""link link-ghost"" href=""/es/tag/groovy"">Español</a>
<a class=""link link-ghost"" href=""/pt-br/tag/groovy"">Português do Brasil</a>
<a class=""link link-ghost"" href=""/de/tag/groovy"">Deutsch</a>
...
```

#### Not expected
SSR on vercel.
```
<a class=""link link-ghost"" href=""/ja/tag/groovy?nxtPslugList=groovy"">English</a>
<a class=""link link-ghost"" href=""/es/ja/tag/groovy?nxtPslugList=groovy"">Español</a>
<a class=""link link-ghost"" href=""/pt-br/ja/tag/groovy?nxtPslugList=groovy"">Português do Brasil</a>
<a class=""link link-ghost"" href=""/de/ja/tag/groovy?nxtPslugList=groovy"">Deutsch</a>
...
```

### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: x64
  Version: Darwin Kernel Version 23.0.0: Fri Sep 15 14:42:42 PDT 2023; root:xnu-10002.1.13~1/RELEASE_X86_64
  Available memory (MB): 65536
  Available CPU cores: 16
Binaries:
  Node: 20.10.0
  npm: 10.2.3
  Yarn: 1.22.21
  pnpm: N/A
Relevant Packages:
  next: 15.0.3-canary.1
  eslint-config-next: N/A
  react: 18.2.0
  react-dom: 18.2.0
  typescript: 5.3.2
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Internationalization (i18n), Navigation

### Which stage(s) are affected? (Select all that apply)

Vercel (Deployed)

### Additional context

_No response_"
